FLINT_048, 531, -1451.8494, -1456.9764,   101.7236, 175.8479,  91,   2, 32,  ;
FLINT_049, 468,  -219.3871,  -906.6090,    40.6608, 186.4501,  46,  46, 32,  ;
FLINT_050, 471,  -504.2121, -1660.6406,    10.6084,  43.9901, 103, 111, 32,  ;
FLINT_051, 468,  -916.9661, -1459.5213,   122.9254,  13.1392,  46,  46, 32,  ;
FLINT_052, 468, -1071.7696, -1296.8829,   128.8867, 278.9760,  46,  46, 32,  ;
FLINT_053, 468, -1112.6062, -1671.9421,    76.0362, 359.7007,  46,  46, 32,  ;
FLINT_054, 532, -1058.2370, -1612.5803,    77.3616, 174.8907,   0,   0, 32,  ;
FLINT_055, 471, -1040.5019, -1662.9650,    77.5812, 217.8247,  74,  91, 32,  ;
FLINT_056, 471,  -925.3804, -1439.3502,   125.5587,  24.4561,  74,  83, 32,  ;
FLINT_057, 531,   -85.5814, -1608.7993,     2.7153, 300.0013,  36,   2, 32,  ;
FLINT_058, 403,   -47.9697, -1570.7785,     3.2227, 152.9309,  37,   1, 32,  ;
FLINT_059, 400,   -93.0630, -1194.6671,     2.3429, 344.3190, 123,   1, 32,  ;
FLINT_060, 422,   -81.0025, -1198.4222,     2.2848, 345.3638,  97,  25, 32,  ;
