WHET_045, 533, -2096.2731, -1879.9227,   110.1080, 326.6144,  79,   1, 32,  ;
WHET_046, 540, -2515.5263, -1995.7283,   166.3034,  28.0149,   7,   7, 32,  ;
WHET_047, 554, -2669.3085, -1735.2326,   252.3594,  12.2742,  53,  32, 32,  ;
WHET_048, 559, -2590.5930, -1618.1425,   343.4677, 186.3544,   2,   1, 32,  ;
WHET_049, 579, -2106.7739, -1752.2147,   195.3652, 327.5762,  53,  53, 32,  ;
WHET_050, 595, -2819.6801, -2525.9887,     0.4586, 189.6302, 112,  20, 32,  ;
WHET_051, 453, -2741.3564, -2707.7282,     0.1388, 208.1954,  56,  56, 32,  ;
WHET_052, 484, -2548.1645, -2873.2219,     0.3668, 268.3288,  40,  26, 32,  ;
WHET_053, 484, -2476.8723, -2872.8671,     0.4027, 271.5837,  40,  26, 32,  ;
WHET_054, 473, -2251.1206, -2847.8002,    -0.3512, 165.8473,  56,  53, 32,  ;
WHET_055, 424, -2242.9829, -2821.8869,     2.7472,  94.0739,  15,  30, 32,  ;
WHET_056, 506, -1604.3470, -2709.3530,    48.2387,  54.1572,   3,   3, 32,  ;
WHET_057, 536, -1561.9785, -2720.5659,    48.2750, 234.6728,  37,   1, 32,  ;
WHET_058, 545, -1569.3096, -2733.4147,    48.3546, 326.8111,  28,  96, 32,  ;
WHET_059, 582, -1557.6207, -2741.3735,    48.5989, 146.9181,  41,  20, 32,  ;
WHET_060, 430, -1190.5161, -2686.8107,    -0.2698,  13.1617,  46,  26, 32,  ;
WHET_061, 478, -1220.1481, -2632.0307,     9.9623,  84.2916,  59,   1, 32,  ;
WHET_062, 473, -1249.5087, -2431.4194,    -0.1993, 349.6535,  56,  15, 32,  ;
WHET_063, 473, -1183.5030, -2138.8706,    -0.2419,   8.5586,  56,  15, 32,  ;
WHET_064, 446, -1429.5231, -2080.6206,    -0.3127, 148.7615,   1,  35, 32,  ;
WHET_065, 446, -1544.0499, -2232.3505,    -0.5151, 167.9521,   1,  35, 32,  ;
WHET_066, 453, -1639.3208, -1706.3165,    -0.3041,  73.0879,  56,  56, 32,  ;
WHET_067, 460, -2038.7719, -1314.9451,     1.7165,  80.6953,  17,  23, 32,  ;
WHET_068, 493, -2417.8991,  -944.8140,    -0.1597,  61.3138,  36,  13, 32,  ;
WHET_069, 542, -2217.0332, -2407.2426,    30.8341, 232.1175,  24, 118, 32,  ;
WHET_070, 468, -2508.1076, -1892.6253,   297.1184,  25.0146,  46,  46, 32,  ;
